,courier_id,city,vehicle_age_years,days_since_service,age,tenure_days,rating,total_earnings,number_of_orders,number_of_five_star_orders,on_time_rate,number_of_cancellations,number_of_complaints,avg_delivery_minutes,courier_tier,vehicle_type_Car,vehicle_type_Bicycle,vehicle_type_Walking,vehicle_type_E-bike,vehicle_type_Scooter
1738,6897,3.0,1,515,25,136,4.23,0.4080,23,10,0.9375,4,1,35.2,1,0,1,0,0,0
1739,6176,4.0,9,457,24,335,4.19,0.3432,32,4,0.75,5,1,34.09,0,1,0,0,0,0
1740,5837,3.0,8,136,41,388,4.3,0.4835,26,10,0.96,0,2,34.25,1,1,0,0,0,0
1741,5307,2.0,3,564,29,1641,3.99,0.5265,29,4,0.7619,5,2,34.4,0,0,0,0,0,1
1742,7044,2.0,12,631,56,885,3.29,0.1635,24,0,0.5,6,1,41.69,0,0,0,1,0,0
1743,6337,1.0,10,379,54,1256,3.72,0.4305,32,8,0.8148,3,5,33.24,0,1,0,0,0,0
1744,6919,1.0,9,614,24,316,4.15,0.2576,31,5,0.6957,4,1,37.31,0,0,0,1,0,0
1745,6227,2.0,9,256,57,1686,4.79,0.6234,33,19,0.8889,2,3,31.47,1,0,0,0,1,0
1746,5870,0.0,1,520,26,1220,5.0,0.7047,35,29,0.9706,1,1,28.31,1,1,0,0,0,0
1747,5301,1.0,1,538,23,1767,4.36,0.6067,31,14,0.8519,3,4,33.07,0,0,0,0,1,0
1748,6540,0.0,5,421,50,515,4.39,0.4104,20,5,0.875,3,0,35.04,0,0,1,0,0,0
1749,6319,4.0,5,567,26,852,4.88,0.5690,16,7,1.0,1,2,31.7,1,1,0,0,0,0
1750,6071,2.0,2,327,42,1087,4.09,0.4258,33,3,0.6957,6,3,36.67,0,0,0,1,0,0
1751,6406,3.0,6,375,46,684,3.63,0.2569,25,2,0.6111,6,1,36.47,0,0,0,0,0,1
1752,7314,1.0,2,625,25,1178,4.95,0.6492,34,19,0.9655,3,1,28.94,1,0,1,0,0,0
1753,6153,4.0,12,372,39,410,4.53,0.4401,26,15,0.875,0,0,31.28,1,0,0,0,1,0
1754,5797,2.0,2,396,59,923,4.76,0.5909,28,14,0.8696,3,3,32.24,1,0,1,0,0,0
1755,7093,1.0,10,24,49,1357,4.15,0.5604,34,11,0.7667,2,1,34.09,0,0,0,0,1,0
1756,7153,3.0,9,633,19,1566,4.62,0.6106,24,7,0.75,5,1,32.42,0,0,1,0,0,0
1757,5323,0.0,8,154,51,785,4.73,0.5856,31,17,0.7931,0,2,30.16,1,0,0,0,0,1
1758,6453,0.0,11,243,52,927,4.24,0.3686,31,8,0.68,4,1,34.58,0,0,0,0,1,0
1759,6829,2.0,11,192,39,1160,4.39,0.6149,26,8,0.7826,2,0,34.12,0,0,0,0,1,0
1760,7412,1.0,6,299,32,1044,4.76,0.6918,30,18,1.0,2,1,27.74,1,0,0,0,1,0
1761,6095,3.0,5,399,25,729,4.15,0.4479,34,6,0.7097,0,3,32.9,0,1,0,0,0,0
1762,7366,0.0,6,88,51,1250,3.9,0.4684,28,3,0.9,7,1,34.71,0,0,0,0,0,1
1763,5692,1.0,7,650,27,813,4.62,0.6350,27,19,0.9583,2,0,27.08,1,1,0,0,0,0
1764,6424,0.0,9,397,33,1459,4.47,0.7457,23,13,0.85,2,0,31.46,1,0,1,0,0,0
1765,5723,0.0,10,320,27,709,4.38,0.3516,28,2,0.7083,2,3,35.23,0,0,1,0,0,0
1766,6720,4.0,6,476,29,1335,4.58,0.6487,30,14,0.84,3,3,28.94,1,1,0,0,0,0
1767,5001,0.0,7,613,22,699,4.69,0.5417,31,12,0.9231,2,2,31.93,1,0,0,1,0,0
1768,7319,4.0,5,255,54,509,5.0,0.4107,27,14,0.92,1,1,31.75,1,0,1,0,0,0
1769,6526,3.0,9,30,51,103,3.73,0.1560,24,3,0.5625,4,3,40.44,0,1,0,0,0,0
1770,6920,2.0,8,530,52,1741,4.84,0.7923,40,30,1.0,2,0,26.71,1,0,0,0,1,0
1771,6738,2.0,8,334,21,154,4.49,0.4019,30,12,0.92,3,1,33.94,1,0,0,0,0,1
1772,7024,0.0,10,17,34,1266,4.49,0.6103,24,8,0.7619,1,2,34.34,1,0,1,0,0,0
1773,7445,0.0,7,70,24,144,4.14,0.3302,26,8,0.6667,2,4,34.02,0,0,0,0,0,1
1774,5582,3.0,11,519,37,1111,4.02,0.4001,37,4,0.7097,3,3,38.22,0,0,0,0,0,1
1775,5697,0.0,1,93,63,374,3.97,0.3949,27,4,0.8947,3,2,32.84,0,1,0,0,0,0
1776,6625,1.0,4,451,31,1166,4.34,0.4556,22,3,0.9333,6,2,36.14,0,0,0,0,0,1
1777,5639,3.0,4,154,42,312,3.98,0.4077,22,7,0.6667,5,2,35.36,0,0,0,0,1,0
1778,7479,0.0,12,511,52,750,4.51,0.5021,23,7,0.8333,2,2,30.65,1,1,0,0,0,0
1779,5134,3.0,10,242,59,988,4.09,0.5702,32,9,0.7407,3,1,33.91,0,0,1,0,0,0
1780,6858,3.0,8,345,27,122,4.53,0.4896,24,15,0.9091,2,1,26.05,1,0,0,0,0,1
1781,6882,2.0,9,10,26,1392,4.57,0.6981,30,16,0.8,3,2,30.81,1,1,0,0,0,0
1782,5733,0.0,11,379,36,184,4.15,0.2780,29,5,0.72,3,3,38.77,0,1,0,0,0,0
1783,5951,4.0,10,154,35,1769,4.82,0.7900,33,28,0.9667,1,1,28.79,1,0,1,0,0,0
1784,7379,1.0,8,553,47,1435,3.74,0.3596,20,2,0.6667,1,1,32.84,0,0,0,0,1,0
1785,5916,3.0,11,113,63,242,3.93,0.2686,32,7,0.8214,2,1,37.25,0,0,1,0,0,0
1786,7101,2.0,10,22,37,783,3.7,0.3159,21,0,0.6875,3,3,39.72,0,0,1,0,0,0
1787,7328,3.0,4,377,34,1116,4.29,0.5400,25,16,0.6957,1,3,30.65,1,0,1,0,0,0
1788,6079,2.0,10,145,28,1626,4.41,0.7424,27,16,0.913,3,2,28.13,1,1,0,0,0,0
1789,5213,2.0,12,603,52,661,4.15,0.3510,31,5,0.8,3,2,32.84,0,0,0,0,1,0
1790,5904,0.0,1,280,25,724,4.11,0.4122,29,7,0.8261,2,1,31.97,0,1,0,0,0,0
1791,6140,1.0,4,301,25,1533,4.63,0.6820,32,19,0.8889,3,0,30.11,1,1,0,0,0,0
1792,6185,1.0,10,456,62,782,4.29,0.4267,26,7,0.8182,3,3,30.91,0,1,0,0,0,0
1793,5210,4.0,2,655,51,686,4.31,0.3709,30,9,0.875,5,1,34.47,0,0,1,0,0,0
1794,5387,3.0,11,12,33,901,3.41,0.2154,25,0,0.7368,4,4,41.0,0,0,0,0,0,1
1795,5817,1.0,4,141,59,282,4.43,0.3455,17,7,0.8571,3,1,33.08,0,1,0,0,0,0
1796,6186,0.0,5,298,44,1582,4.16,0.5498,29,6,0.7619,5,1,35.85,0,1,0,0,0,0
1797,7229,3.0,11,66,18,698,3.99,0.3880,30,7,0.6667,3,3,35.52,0,0,1,0,0,0
1798,5774,0.0,6,522,37,972,4.23,0.5289,30,12,0.8,3,1,32.34,0,0,0,0,1,0
1799,5816,3.0,5,637,23,310,4.37,0.3935,29,8,0.8261,3,2,33.17,0,0,0,0,1,0
1800,5421,4.0,8,322,51,259,4.08,0.3115,28,5,0.7273,4,3,35.94,0,0,1,0,0,0
1801,5987,2.0,2,177,31,448,4.82,0.5329,30,17,0.8519,1,1,27.4,1,0,1,0,0,0
1802,6253,2.0,1,369,41,1044,3.84,0.3595,33,3,0.75,6,2,36.61,0,0,1,0,0,0
1803,6087,4.0,12,229,42,100,4.54,0.4199,26,14,0.9524,1,3,29.44,1,0,0,0,0,1
1804,6363,1.0,1,205,60,72,3.99,0.3547,41,4,0.6774,5,4,36.1,0,0,0,1,0,0
1805,6360,4.0,7,215,26,218,3.99,0.3397,20,4,0.6875,3,1,36.62,0,0,0,0,0,1
1806,6860,2.0,9,500,23,1280,4.19,0.5040,29,2,0.7222,7,1,34.71,0,1,0,0,0,0
1807,5958,2.0,6,347,38,778,4.29,0.4988,28,9,0.8696,3,1,32.84,0,0,0,0,0,1
1808,5667,2.0,2,454,46,730,4.47,0.5404,27,11,0.9444,4,1,31.6,1,0,1,0,0,0
1809,5919,4.0,2,316,33,648,4.37,0.4229,42,14,0.8056,3,3,34.71,0,0,1,0,0,0
1810,6058,0.0,1,521,28,92,4.09,0.3151,34,12,0.7931,5,1,31.66,0,0,0,0,1,0
1811,6120,1.0,5,23,37,1110,4.7,0.6455,37,25,0.9706,3,4,30.54,1,0,0,0,1,0
1812,6741,4.0,12,317,39,1581,4.91,0.8737,29,23,1.0,2,0,26.33,1,1,0,0,0,0
1813,6609,2.0,9,535,57,468,4.29,0.3840,22,4,0.9412,2,3,33.6,0,1,0,0,0,0
1814,7088,4.0,9,619,25,1422,4.42,0.6338,30,12,0.84,2,0,31.14,1,0,1,0,0,0
1815,6356,2.0,11,132,59,1000,3.6,0.3107,24,1,0.75,3,2,40.46,0,0,0,0,1,0
1816,5661,1.0,6,316,53,757,4.06,0.4875,23,11,0.7273,0,0,34.29,0,0,0,0,1,0
1817,5108,3.0,8,587,39,428,4.25,0.4241,30,4,0.8889,8,0,32.84,0,1,0,0,0,0
1818,6973,0.0,10,314,27,1131,4.82,0.6952,33,16,0.8846,5,1,32.82,1,0,1,0,0,0
1819,7004,1.0,10,445,28,1362,4.7,0.6932,36,24,0.9333,2,2,27.96,1,1,0,0,0,0
1820,7050,0.0,6,103,34,611,4.29,0.4886,36,8,0.8929,4,4,34.91,0,1,0,0,0,0
1821,5215,0.0,5,631,27,469,4.73,0.5270,30,20,1.0,2,1,32.8,1,0,0,0,1,0
1822,6632,4.0,10,323,52,812,5.0,0.6840,26,11,1.0,2,1,27.32,1,0,0,0,1,0
1823,6814,3.0,4,300,52,532,3.89,0.2353,36,4,0.8519,4,3,36.55,0,1,0,0,0,0
1824,6660,0.0,9,172,60,103,3.39,0.1436,28,1,0.7,6,0,32.84,0,1,0,0,0,0
1825,5037,4.0,2,628,28,1251,4.29,0.5746,31,10,0.92,3,1,32.3,0,0,0,0,1,0
1826,7347,1.0,5,406,59,966,4.41,0.4905,27,8,0.7895,5,1,33.84,0,0,0,0,1,0
1827,7011,3.0,11,589,56,838,4.34,0.5193,16,5,0.7692,2,1,34.14,0,1,0,0,0,0
1828,6122,1.0,5,537,36,277,4.75,0.3316,28,16,0.72,3,1,31.08,1,0,1,0,0,0
1829,6181,3.0,7,520,63,314,4.21,0.4282,32,8,0.8,5,2,33.43,0,0,0,0,1,0
1830,6901,3.0,5,358,19,180,4.58,0.4757,26,14,0.913,2,0,28.02,1,0,0,0,1,0
1831,6518,4.0,10,139,35,292,4.51,0.4454,29,18,0.9583,5,1,32.26,1,1,0,0,0,0
1832,6098,4.0,5,26,40,1024,4.37,0.5389,23,8,0.85,3,0,31.1,1,1,0,0,0,0
1833,6289,0.0,5,506,33,1666,4.68,0.7399,30,21,0.931,0,0,28.54,1,1,0,0,0,0
1834,5878,2.0,2,154,37,286,5.0,0.5970,35,25,1.0,3,0,27.29,1,0,0,0,1,0
1835,7098,0.0,7,563,47,1350,4.15,0.5826,24,4,0.8571,2,3,31.59,0,0,0,0,1,0
1836,7264,1.0,3,304,63,1691,4.77,0.7558,23,13,0.8571,1,0,28.91,1,0,1,0,0,0
1837,5575,1.0,4,240,41,1291,3.98,0.4525,19,4,0.6,6,2,34.26,0,0,1,0,0,0
1838,5011,1.0,6,228,38,1150,4.61,0.6538,26,15,0.913,1,1,29.32,1,0,1,0,0,0
1839,7414,1.0,12,366,58,1201,4.35,0.5557,19,3,0.7,5,0,40.15,0,1,0,0,0,0
1840,6379,3.0,11,63,37,716,4.14,0.4289,29,9,0.625,3,0,31.92,0,1,0,0,0,0
1841,7474,1.0,7,661,49,468,4.16,0.4345,37,9,0.75,2,3,34.22,0,0,0,0,1,0
1842,6693,3.0,8,74,56,136,3.57,0.0999,36,1,0.6333,3,5,41.2,0,0,0,0,1,0
1843,6492,2.0,3,475,18,675,4.39,0.3771,34,7,0.8519,5,2,32.89,0,0,1,0,0,0
1844,6448,1.0,2,351,29,942,3.83,0.3502,23,1,0.875,4,3,39.02,0,0,0,1,0,0
1845,6048,0.0,4,272,63,589,4.61,0.5424,21,11,0.8889,0,2,32.84,1,0,1,0,0,0
1846,6940,3.0,3,582,42,1154,3.98,0.5687,27,7,0.75,4,1,35.71,0,0,0,0,1,0
1847,5330,3.0,3,35,34,860,3.98,0.4248,29,6,0.64,3,2,35.76,0,0,0,0,1,0
1848,7057,3.0,10,177,30,815,4.78,0.5826,25,17,0.8696,2,1,29.78,1,0,0,0,1,0
1849,5914,0.0,7,672,24,1708,5.0,0.8150,21,16,0.95,1,0,27.66,1,0,1,0,0,0
1850,5703,4.0,2,247,31,1175,4.18,0.4383,28,9,0.9524,6,2,37.35,0,0,0,0,1,0
1851,5305,2.0,9,210,47,945,4.62,0.4822,22,5,0.7895,1,1,30.83,0,1,0,0,0,0
1852,7184,1.0,12,586,18,1317,4.81,0.7668,22,14,1.0,1,0,26.6,1,1,0,0,0,0
1853,6912,3.0,7,577,35,1257,4.21,0.5804,23,4,0.8889,4,1,35.74,0,1,0,0,0,0
1854,6941,3.0,5,157,33,187,4.74,0.4516,26,10,0.9,4,1,32.17,1,0,0,0,1,0
1855,6464,1.0,11,695,50,724,4.25,0.4076,21,5,0.6471,3,1,33.31,0,0,0,0,1,0
1856,5504,3.0,9,687,45,1322,3.83,0.4443,29,4,0.619,5,4,37.66,0,0,1,0,0,0
1857,5380,4.0,12,596,29,1052,4.77,0.6045,29,18,1.0,4,0,33.23,1,0,0,0,0,1
1858,6192,4.0,6,340,54,471,4.25,0.5216,26,14,0.88,0,3,31.0,1,1,0,0,0,0
1859,7351,3.0,6,371,31,1560,4.03,0.5525,31,4,0.75,4,5,33.53,0,0,0,0,1,0
1860,7451,0.0,12,43,18,1145,3.96,0.3953,25,2,0.5789,5,0,39.35,0,0,1,0,0,0
1861,6931,0.0,5,249,34,940,4.4,0.5743,24,11,0.8182,2,0,32.2,1,1,0,0,0,0
1862,7260,4.0,1,275,56,718,4.37,0.4298,38,10,0.7419,6,2,32.96,0,0,1,0,0,0
1863,5809,2.0,12,684,23,454,4.49,0.4175,22,6,0.6842,3,2,31.49,0,1,0,0,0,0
1864,5653,0.0,3,637,31,934,4.97,0.6508,24,16,0.8636,1,0,25.44,1,1,0,0,0,0
1865,6921,0.0,1,103,30,915,4.28,0.4760,28,11,0.72,2,2,32.84,0,0,0,0,1,0
1866,6038,0.0,10,339,35,813,3.88,0.3400,28,1,0.6818,3,2,36.78,0,0,0,0,1,0
1867,6443,2.0,7,16,43,816,3.74,0.3302,33,3,0.9167,6,4,34.69,0,0,0,0,0,1
1868,6212,0.0,1,420,49,268,5.0,0.5650,23,17,0.9524,2,0,32.84,1,1,0,0,0,0
1869,5652,2.0,5,188,42,1415,4.18,0.5964,30,5,0.7273,4,1,36.54,0,0,0,0,0,1
1870,6703,3.0,10,91,42,1471,4.3,0.6080,25,11,0.913,2,1,28.34,1,1,0,0,0,0
1871,5436,2.0,5,525,46,839,4.5,0.5252,22,8,0.8,0,4,34.4,0,0,0,0,0,1
1872,7317,3.0,11,268,62,436,4.42,0.4873,36,14,0.9032,5,1,31.95,1,1,0,0,0,0
1873,7164,4.0,8,195,21,33,4.31,0.2873,36,7,0.8571,7,5,33.68,0,1,0,0,0,0
1874,5884,1.0,6,180,52,1395,3.95,0.5722,25,7,0.8333,2,2,37.84,0,0,0,0,1,0
