courier_id,city,vehicle_type,vehicle_age_years,days_since_service,age,tenure_days,rating,total_earnings,number_of_orders,number_of_five_star_orders,on_time_rate,courier_tier
7308,Boston,Car,3,660,24,746,4.75,14736.89,33,15,0.7576,Gold
7309,Boston,Car,10,242,24,1544,4.03,15145.38,27,8,0.6296,Standard
7310,Chicago,Bicycle,7,580,18,672,4.49,11778.15,30,8,0.7667,Standard
7311,Chicago,Scooter,3,426,40,1680,4.46,15505.44,30,11,0.7,Standard
7312,Chicago,Car,6,522,42,1271,4.4,15920.26,18,4,0.7222,Standard
7313,Boston,Car,5,80,51,295,4.37,11233.2,26,10,0.6154,Standard
7314,Boston,Bicycle,2,625,25,1178,4.95,17171.3,34,19,0.8235,Gold
7315,Austin,Car,7,548,35,666,4.41,11788.82,22,4,0.7273,Gold
7316,Seattle,Car,12,507,37,388,4.23,12175.8,22,4,0.4091,Standard
7317,Denver,Car,11,268,62,436,4.42,13358.9,36,14,0.7778,Gold
7318,Austin,Scooter,3,339,19,1703,4.35,17928.05,23,6,0.6087,Standard
7319,Seattle,Bicycle,5,255,54,509,5.0,11554.33,27,14,0.8519,Gold
7320,Austin,Bicycle,4,607,53,1021,3.71,8910.74,30,3,0.5333,Standard
7321,Seattle,Scooter,2,674,33,1278,5.0,17241.41,36,16,0.7222,Gold
7322,Seattle,Car,11,405,43,520,3.99,9051.47,33,3,0.6061,Standard
7323,Boston,Scooter,6,118,44,1708,3.85,10316.55,22,1,0.5,Standard
7324,Boston,E-bike,10,664,62,1182,4.3,12924.71,37,7,0.5946,Standard
7325,Austin,Walking,4,431,63,1192,4.83,21135.82,32,26,0.9062,Gold
7326,Denver,E-bike,11,239,18,271,3.96,7912.09,26,2,0.6154,Standard
7327,Denver,Scooter,8,648,60,1577,4.76,22977.52,32,23,0.9375,Gold
7328,Denver,Bicycle,4,377,34,1116,4.29,14599.32,25,16,0.64,Gold
7329,Boston,Bicycle,6,234,18,618,3.77,7105.84,36,3,0.4167,Standard
7330,Seattle,Bicycle,6,161,33,413,4.28,13179.39,26,11,0.8846,Gold
7331,Austin,Bicycle,9,445,21,952,4.07,11669.53,34,5,0.5,Standard
7332,Austin,Scooter,3,643,43,1734,4.6,21132.26,32,14,0.7812,Gold
7333,Denver,Scooter,5,364,42,530,3.56,5809.01,24,0,0.2917,Standard
7334,Austin,Bicycle,11,369,25,1036,4.81,16874.48,20,14,0.9,Gold
7335,Boston,Scooter,12,336,18,578,4.74,14739.52,16,9,0.6875,Gold
7336,Denver,E-bike,1,500,42,123,3.33,2591.13,24,1,0.4167,Standard
7337,Boston,Car,12,579,39,755,4.77,15387.62,27,17,0.8519,Gold
7338,Denver,Bicycle,7,262,41,620,4.48,16571.06,23,15,0.8261,Gold
7339,Denver,Car,9,371,61,1111,4.35,15018.23,26,7,0.6538,Gold
7340,Boston,Car,9,289,49,173,4.25,8819.96,33,7,0.6364,Standard
7341,Boston,Car,4,364,43,674,4.63,14197.73,35,15,0.6857,Gold
7342,Austin,Car,3,565,32,1543,5.0,21038.5,25,21,0.92,Gold
7343,Austin,Bicycle,9,547,24,1017,4.13,10849.17,30,5,0.6,Standard
7344,Denver,E-bike,10,283,41,549,4.48,11945.96,32,8,0.5625,Standard
7345,Chicago,E-bike,5,169,37,1472,4.5,16207.78,24,8,0.6667,Gold
7346,Denver,Walking,7,445,42,1438,4.13,15515.01,24,3,0.75,Standard
7347,Boston,E-bike,5,406,59,966,4.41,13433.62,27,8,0.5556,Standard
7348,Denver,E-bike,8,505,48,236,4.03,8949.13,23,6,0.6522,Standard
7349,Denver,Scooter,10,629,31,547,4.63,14304.02,35,14,0.5714,Gold
7350,Denver,Scooter,10,140,53,296,4.3,12635.46,14,10,0.7857,Gold
7351,Denver,E-bike,6,371,31,1560,4.03,14894.95,31,4,0.5806,Standard
7352,Austin,Scooter,8,46,37,1481,4.59,15746.16,29,10,0.7241,Gold
7353,Chicago,E-bike,2,494,49,1338,4.52,16793.75,35,16,0.8286,Gold
7354,Austin,Walking,1,340,41,435,4.32,13422.92,30,12,0.5667,Standard
7355,Boston,Walking,7,453,40,1762,4.33,14117.33,19,3,0.5789,Standard
7356,Boston,E-bike,1,625,21,323,3.94,6519.57,37,3,0.4324,Standard
7357,Denver,Walking,3,5,51,1372,3.92,14352.5,29,3,0.3448,Standard
7358,Denver,Car,10,164,40,264,3.86,9343.91,30,5,0.7,Standard
7359,Austin,Scooter,7,375,26,727,4.28,13661.63,28,12,0.75,Standard
7360,Seattle,E-bike,12,70,25,602,3.92,8637.41,36,7,0.6667,Standard
7361,Austin,Bicycle,1,203,18,324,4.84,11465.71,29,14,0.6207,Gold
7362,Seattle,Car,8,666,46,968,4.06,9099.87,35,2,0.3714,Standard
7363,Denver,E-bike,4,513,21,1469,4.32,16096.69,19,6,0.5789,Standard
7364,Austin,Walking,9,142,20,832,4.44,14081.86,27,8,0.7778,Standard
7365,Austin,Bicycle,11,76,63,225,4.77,15979.21,34,20,0.8529,Gold
7366,Austin,Scooter,6,88,51,1250,3.9,12913.76,28,3,0.6429,Standard
7367,Austin,Car,5,82,45,1077,4.02,10281.5,24,4,0.5,Standard
7368,Denver,Walking,3,496,43,393,4.63,15642.21,29,18,0.7931,Gold
7369,Seattle,Scooter,9,147,22,977,3.35,11060.79,13,0,0.8462,Standard
7370,Austin,E-bike,10,567,28,498,4.41,16146.89,34,18,0.7647,Gold
7371,Seattle,E-bike,5,515,43,1052,4.54,17538.82,25,17,0.84,Gold
7372,Seattle,Scooter,11,301,30,94,4.1,7813.8,25,4,0.6,Standard
7373,Austin,Car,5,675,62,857,4.18,15200.21,29,10,0.7586,Standard
7374,Boston,Scooter,3,55,45,900,3.95,9823.03,24,1,0.75,Standard
7375,Austin,Bicycle,4,432,38,1390,4.25,16348.9,22,7,0.6818,Standard
7376,Chicago,Bicycle,9,130,31,1130,4.68,18631.51,32,23,0.8438,Gold
7377,Denver,Car,4,388,38,1130,4.22,14098.27,27,8,0.6667,Standard
7378,Denver,E-bike,7,587,28,550,3.8,8413.95,31,6,0.5161,Standard
7379,Boston,E-bike,8,553,47,1435,3.74,10350.1,20,2,0.6,Standard
7380,Boston,Scooter,10,484,48,813,3.94,14442.81,28,6,0.7857,Standard
7381,Seattle,Car,2,245,39,1653,4.55,16506.38,24,7,0.5417,Standard
7382,Seattle,Walking,5,571,60,1206,4.26,14806.9,34,7,0.6176,Standard
7383,Chicago,Bicycle,4,514,42,204,3.97,7423.26,40,3,0.425,Standard
7384,Austin,Walking,4,149,52,126,4.3,10068.2,26,7,0.5,Standard
7385,Denver,Car,4,89,18,1265,3.89,13475.89,34,5,0.5588,Standard
7386,Boston,E-bike,2,53,29,874,4.03,11382.75,26,2,0.6923,Standard
7387,Denver,Scooter,12,413,39,172,3.79,7677.53,24,3,0.5417,Standard
7388,Austin,Bicycle,11,586,59,566,4.55,14488.47,22,12,0.8636,Gold
7389,Denver,E-bike,1,425,37,222,4.34,10977.25,38,13,0.6053,Gold
7390,Denver,Bicycle,3,429,24,98,4.49,12450.53,21,8,0.7619,Gold
7391,Chicago,Scooter,10,329,32,89,4.46,9422.01,30,11,0.7333,Standard
7392,Boston,E-bike,4,686,21,497,4.54,15037.75,29,13,0.6897,Gold
7393,Denver,E-bike,1,676,19,1016,4.44,12752.09,30,8,0.6,Standard
7394,Seattle,Scooter,5,495,61,1728,4.55,19927.27,29,11,0.6207,Gold
7395,Chicago,E-bike,6,320,51,1169,5.0,21824.95,21,20,0.9524,Gold
7396,Boston,Car,1,173,57,1237,4.39,14640.71,20,8,0.85,Standard
7397,Austin,Walking,2,57,25,44,4.82,12188.53,22,14,0.6364,Gold
7398,Boston,Bicycle,2,616,22,624,3.78,7981.81,34,3,0.5882,Standard
7399,Chicago,E-bike,11,106,27,1441,3.9,9753.71,29,2,0.5517,Standard
7400,Seattle,Walking,5,538,38,1647,4.9,19017.19,26,14,0.8462,Gold
7401,Boston,E-bike,8,626,43,1754,4.6,20258.12,19,12,0.8947,Gold
7402,Seattle,E-bike,3,58,31,1058,4.05,12637.6,29,8,0.5172,Standard
7403,Boston,Scooter,10,655,22,179,4.74,12248.47,31,12,0.6774,Gold
7404,Seattle,E-bike,10,611,39,1557,4.57,17621.86,28,13,0.7857,Gold
7405,Seattle,E-bike,8,629,51,1075,4.91,18439.22,31,19,0.8387,Gold
7406,Boston,Bicycle,3,187,34,1554,3.94,13363.44,25,4,0.6,Standard
7407,Chicago,Car,6,228,25,993,3.95,11942.03,26,4,0.5385,Standard
7408,Denver,Car,12,599,56,667,4.56,15055.58,25,10,0.76,Gold
7409,Austin,Bicycle,2,531,57,121,4.39,10680.19,36,11,0.75,Standard
7410,Boston,Bicycle,8,302,43,1796,4.3,16262.87,36,4,0.5556,Standard
7411,Austin,Scooter,8,134,41,1415,4.04,14624.67,36,9,0.6944,Standard
7412,Boston,E-bike,6,299,32,1044,4.76,18174.74,30,18,0.9,Gold
7413,Boston,Walking,1,512,63,680,4.4,12506.64,36,12,0.6667,Standard
7414,Boston,Car,12,366,58,1201,4.35,14969.49,19,3,0.3684,Standard
7415,Chicago,Scooter,6,490,21,1470,4.54,18160.13,19,9,0.8421,Gold
7416,Seattle,Bicycle,5,515,44,664,3.44,7076.62,26,2,0.2692,Standard
7417,Seattle,Scooter,12,499,62,220,4.07,7351.05,31,3,0.4839,Standard
7418,Chicago,E-bike,7,395,42,1688,4.09,12905.46,21,3,0.619,Standard
7419,Boston,Car,5,583,49,1531,4.47,15644.57,26,5,0.5769,Standard
7420,Seattle,E-bike,1,396,55,779,4.42,17013.04,24,17,0.8333,Gold
7421,Chicago,Car,1,34,37,269,4.57,10035.9,37,12,0.6486,Standard
7422,Boston,Car,1,281,62,536,4.59,14286.11,24,6,0.5833,Gold
7423,Austin,Scooter,2,147,39,331,3.86,9777.76,33,4,0.5152,Standard
7424,Seattle,Walking,6,75,35,598,3.98,10320.11,33,6,0.5152,Standard
7425,Denver,E-bike,4,148,30,1113,4.13,12176.41,35,13,0.7143,Standard
7426,Seattle,Scooter,1,216,27,1197,4.5,14442.36,20,4,0.65,Standard
7427,Austin,Bicycle,4,504,30,461,4.25,10888.56,38,10,0.6316,Standard
7428,Denver,Car,6,415,21,306,4.59,13826.94,19,11,0.7895,Gold
7429,Seattle,Scooter,3,252,33,1413,4.65,22061.22,27,23,0.963,Gold
7430,Chicago,Car,8,6,26,1351,4.42,17635.56,20,11,0.8,Gold
7431,Boston,Bicycle,4,529,47,409,5.0,15306.78,34,23,0.7941,Gold
7432,Seattle,Bicycle,12,187,46,1601,4.58,18554.37,22,15,0.9091,Gold
7433,Austin,Bicycle,9,658,23,231,4.5,12918.89,23,7,0.6957,Gold
7434,Denver,Car,9,194,18,708,4.52,15196.17,23,12,0.6087,Gold
7435,Boston,E-bike,7,362,20,1074,4.66,18749.95,35,22,0.8286,Gold
7436,Austin,Car,2,659,56,373,4.56,14599.08,29,14,0.7931,Gold
7437,Chicago,E-bike,11,597,29,490,4.49,14048.38,25,6,0.76,Gold
7438,Seattle,Car,6,180,32,1408,4.76,20020.33,28,25,0.9286,Gold
7439,Chicago,Car,12,191,59,69,4.45,8237.3,27,3,0.6667,Standard
7440,Seattle,Bicycle,11,274,53,1542,4.89,20389.07,28,22,0.9286,Gold
7441,Austin,Scooter,5,527,28,1257,4.47,16526.39,25,9,0.84,Gold
7442,Seattle,Car,2,191,28,606,3.93,11185.62,32,10,0.6562,Standard
7443,Austin,Bicycle,1,401,40,588,3.92,9814.85,32,9,0.5938,Standard
7444,Boston,Car,2,125,40,953,4.28,13168.05,26,9,0.6923,Standard
7445,Austin,Scooter,7,70,24,144,4.14,9658.08,26,8,0.6154,Standard
7446,Austin,Walking,7,91,35,277,4.44,12255.04,33,12,0.6364,Standard
7447,Denver,Bicycle,4,699,56,1460,4.72,16259.04,34,11,0.6765,Standard
7448,Chicago,Car,2,448,27,379,4.02,10990.54,32,9,0.6875,Standard
7449,Chicago,E-bike,9,384,20,541,4.62,12775.36,28,18,0.8571,Gold
7450,Denver,E-bike,5,496,58,1062,4.41,14829.55,27,8,0.6667,Standard
7451,Austin,Bicycle,12,43,18,1145,3.96,11191.59,25,2,0.44,Standard
7452,Denver,Scooter,12,610,22,840,3.99,11432.56,24,7,0.6667,Standard
7453,Boston,E-bike,8,423,53,1714,4.44,17367.72,24,10,0.8333,Standard
7454,Austin,Bicycle,7,192,51,402,4.53,13798.15,25,12,0.84,Gold
7455,Chicago,Bicycle,7,564,62,1206,4.59,12798.49,24,9,0.6667,Standard
7456,Seattle,Car,8,133,24,408,4.16,12000.6,35,12,0.6857,Standard
7457,Boston,Scooter,5,487,48,310,3.89,8528.81,30,10,0.4333,Standard
7458,Chicago,Scooter,5,211,40,564,3.92,9021.5,26,5,0.5769,Standard
7459,Austin,Scooter,7,439,54,199,4.26,7390.27,24,3,0.375,Standard
7460,Denver,Scooter,2,158,38,1795,3.94,14240.2,31,2,0.5484,Standard
7461,Denver,Car,8,169,56,1117,4.72,16024.74,18,8,0.7222,Gold
7462,Chicago,Car,6,342,57,1625,4.54,16302.38,24,5,0.5417,Standard
7463,Denver,Car,8,413,42,286,3.8,7894.0,26,5,0.5,Standard
7464,Chicago,Scooter,8,513,29,1760,4.71,19017.92,32,14,0.7188,Standard
7465,Seattle,Car,8,475,37,372,3.42,5598.0,29,1,0.4483,Standard
7466,Austin,Bicycle,9,592,63,1217,4.39,15846.83,30,18,0.8,Gold
7467,Chicago,Car,2,361,36,41,4.29,13244.14,37,21,0.7838,Gold
7468,Seattle,Bicycle,9,91,53,1439,4.5,17443.91,25,14,0.72,Gold
7469,Austin,Scooter,3,632,55,515,4.29,10370.26,17,4,0.7059,Standard
7470,Denver,E-bike,4,495,19,859,4.08,13050.05,29,10,0.6897,Standard
7471,Seattle,Car,1,653,42,1274,4.6,15486.99,26,4,0.6538,Standard
7472,Boston,E-bike,3,679,52,118,4.59,12785.19,24,15,0.6667,Gold
7473,Boston,E-bike,5,434,46,1028,4.13,12781.12,23,8,0.6522,Standard
7474,Boston,E-bike,7,661,49,468,4.16,12115.42,37,9,0.6486,Standard
7475,Austin,E-bike,12,429,36,1156,3.9,10417.96,22,1,0.5455,Standard
7476,Chicago,E-bike,2,490,27,503,4.17,12292.63,25,6,0.56,Standard
7477,Denver,Scooter,7,679,48,501,4.08,10410.34,32,11,0.7812,Standard
7478,Boston,E-bike,2,670,44,893,4.09,13675.39,26,5,0.8846,Standard
7479,Austin,Car,12,511,52,750,4.51,13707.58,23,7,0.6522,Gold
7480,Boston,E-bike,10,410,19,414,4.21,12166.78,30,13,0.6,Gold
7481,Seattle,E-bike,10,199,58,803,4.05,12639.17,25,9,0.6,Standard
7482,Boston,Walking,10,589,35,113,4.47,10017.12,28,8,0.5357,Standard
7483,Seattle,Scooter,3,342,47,893,3.82,10074.68,32,1,0.4375,Standard
7484,Seattle,Bicycle,6,256,28,1684,4.78,17519.4,30,14,0.7333,Standard
7485,Seattle,Scooter,7,72,33,1483,4.27,15462.06,32,7,0.7188,Standard
7486,Denver,Walking,2,37,20,775,4.14,11098.85,41,14,0.7317,Standard
7487,Chicago,Bicycle,5,190,57,1742,4.49,19532.14,19,8,0.7895,Gold
7488,Seattle,Scooter,2,65,24,449,3.73,8007.62,27,1,0.7037,Standard
7489,Seattle,E-bike,1,418,19,678,4.19,11814.85,29,8,0.6897,Standard
7490,Denver,Walking,12,205,39,1209,4.62,16422.14,26,9,0.6154,Gold
7491,Denver,Bicycle,3,206,61,361,4.02,8029.91,21,2,0.5714,Standard
7492,Austin,Car,5,578,51,257,4.41,9241.42,31,4,0.6129,Standard
7493,Chicago,Car,2,576,19,837,3.97,9417.58,27,0,0.5185,Standard
7494,Chicago,Walking,8,630,43,222,4.42,8973.94,31,8,0.5806,Standard
7495,Austin,E-bike,8,132,33,92,4.04,11050.62,26,5,0.6154,Standard
7496,Chicago,Bicycle,10,101,56,1547,4.31,16960.77,28,7,0.6429,Standard
7497,Denver,Bicycle,1,503,43,1559,4.64,19138.19,29,19,0.931,Gold
7498,Boston,E-bike,8,429,49,101,4.68,10774.52,37,18,0.7838,Gold
7499,Seattle,Bicycle,1,428,20,932,4.33,13084.75,20,5,0.75,Gold
